dataset,depth,num_features,num_classes,num_samples_train,run_idx,seed,test_acc,test_ce,val_acc,val_ce,n_leaves,tree_depth
glass,9,9,6,171,2,1318,0.8181818181818182,6.553391525294028,0.42857142857142855,15.626246162263831,36,9
glass,9,9,6,171,3,1360,0.7727272727272727,8.191739406617534,0.42857142857142855,15.626246162263831,36,9
glass,9,9,6,171,4,1402,0.8181818181818182,6.553391525294028,0.47619047619047616,13.909881715163015,36,9
glass,9,9,6,171,5,1444,0.8181818181818182,6.553391525294028,0.42857142857142855,15.626246162263831,36,9
vehicle,4,18,4,676,1,1276,0.4235294117647059,1.1677448069625516,0.5058823529411764,1.3756570330002333,13,4
vehicle,4,18,4,676,2,1318,0.4235294117647059,1.1677448069625516,0.5058823529411764,1.3756570330002333,13,4
vehicle,4,18,4,676,3,1360,0.4235294117647059,1.1677448069625516,0.5058823529411764,1.3756570330002333,13,4
vehicle,4,18,4,676,4,1402,0.4235294117647059,1.1677448069625516,0.5058823529411764,1.3756570330002333,13,4
vehicle,4,18,4,676,5,1444,0.4235294117647059,1.1677448069625516,0.5058823529411764,1.3756570330002333,13,4
vehicle,8,18,4,676,1,1276,0.6,8.407064162441458,0.7411764705882353,4.563229898807169,78,8
vehicle,8,18,4,676,2,1318,0.5647058823529412,9.679193105586767,0.7294117647058823,4.590319135195334,78,8
vehicle,8,18,4,676,3,1360,0.5882352941176471,8.831107143489895,0.7411764705882353,4.563229898807169,78,8
vehicle,8,18,4,676,4,1402,0.5882352941176471,8.831107143489895,0.7294117647058823,4.598473807907804,78,8
vehicle,8,18,4,676,5,1444,0.6235294117647059,8.361040362377597,0.7411764705882353,4.5653748582988625,78,8
vehicle,12,18,4,676,1,1276,0.6352941176470588,13.14533241250155,0.7294117647058823,9.752988564114053,132,12
vehicle,12,18,4,676,2,1318,0.6235294117647059,13.158257262956468,0.7529411764705882,8.904902602017179,132,12
vehicle,12,18,4,676,3,1360,0.6470588235294118,12.721289431453114,0.7529411764705882,8.904902602017179,131,12
vehicle,12,18,4,676,4,1402,0.6235294117647059,13.569375393549986,0.7647058823529411,8.480859620968742,133,12
vehicle,12,18,4,676,5,1444,0.6352941176470588,13.145332412501551,0.7411764705882353,9.328945583065616,133,12
egg,4,14,2,11984,1,1276,0.6675567423230975,0.6147235222285801,0.6588785046728972,0.6432744739295673,12,4
egg,4,14,2,11984,2,1318,0.6675567423230975,0.6147235222285801,0.6588785046728972,0.6432744739295673,12,4
egg,4,14,2,11984,3,1360,0.6675567423230975,0.6147235222285801,0.6588785046728972,0.6432744739295673,12,4
egg,4,14,2,11984,4,1402,0.6675567423230975,0.6147235222285801,0.6588785046728972,0.6432744739295673,12,4
egg,4,14,2,11984,5,1444,0.6675567423230975,0.6147235222285801,0.6588785046728972,0.6432744739295673,12,4
egg,8,14,2,11984,1,1276,0.7790387182910548,0.7173425545356767,0.7449933244325768,0.8486339986677799,135,8
egg,8,14,2,11984,2,1318,0.7797062750333779,0.6932813706978149,0.7463284379172229,0.8005116309920561,135,8
egg,8,14,2,11984,3,1360,0.7790387182910548,0.717342554535677,0.7456608811748998,0.824572814829918,135,8
egg,8,14,2,11984,4,1402,0.7797062750333779,0.6932813706978149,0.7449933244325768,0.825498244977528,135,8
egg,8,14,2,11984,5,1444,0.7790387182910548,0.7173425545356767,0.7443257676902537,0.8495594288153899,135,8
egg,12,14,2,11984,1,1276,0.835113484646195,2.261252962598631,0.794392523364486,2.7457469550924416,591,12
egg,12,14,2,11984,2,1318,0.8317757009345794,2.3124164203484123,0.7930574098798397,2.723453580902305,590,12
egg,12,14,2,11984,3,1360,0.8297730307076101,2.499028300201217,0.7963951935914553,2.718741028947304,592,12
egg,12,14,2,11984,4,1402,0.8304405874499332,2.405973021774707,0.7997329773030708,2.5537264295946,591,12
egg,12,14,2,11984,5,1444,0.8324432576769025,2.379289827681574,0.7950600801068091,2.744812524984114,592,12
