timestamp,dataset,depth,num_features,num_classes,num_samples_train,approach,hidden_layers,hidden_size,test_acc_mean,test_acc_std,test_ce_mean,test_ce_std,val_acc_mean,val_acc_std,num_params
2026-04-16T22:47:08.883054,glass,4,9,6,171,ffnn_1h_8,1,8,0.7272727489471436,0.0,1.740617847442627,0.00027760812107444397,0.523809552192688,0.0,52
2026-04-16T22:49:00.915024,glass,4,9,6,171,ffnn_1h_16,1,16,0.7272727489471436,0.0,1.740480160713196,0.00022296931011423589,0.523809552192688,0.0,100
2026-04-16T22:51:03.720917,glass,8,9,6,171,ffnn_1h_4,1,4,0.7727273106575012,0.0,1.7268798351287842,0.00033203609749861526,0.4761904776096344,0.0,48
2026-04-16T22:52:53.559460,glass,8,9,6,171,ffnn_1h_8,1,8,0.7727273106575012,0.0,1.7270922899246215,0.00030882596453307915,0.4761904776096344,0.0,88
2026-04-16T22:55:50.238410,glass,8,9,6,171,ffnn_1h_16,1,16,0.7727273106575012,0.0,1.727335548400879,0.0003401387225788186,0.4761904776096344,0.0,168
2026-04-16T22:59:44.457617,glass,9,9,6,171,ffnn_1h_4,1,4,0.7727273106575012,0.0,1.7254695892333984,0.00025862355774931443,0.4761904776096344,0.0,53
2026-04-16T23:02:26.196541,glass,9,9,6,171,ffnn_1h_8,1,8,0.7727273106575012,0.0,1.7256898403167724,0.00023321816827318056,0.4761904776096344,0.0,97
2026-04-16T23:04:30.421931,glass,9,9,6,171,ffnn_1h_16,1,16,0.7727273106575012,0.0,1.725829291343689,0.00039324325343102935,0.4761904776096344,0.0,185
2026-04-16T23:08:10.510239,vehicle,4,18,4,676,ffnn_1h_4,1,4,0.47529412508010865,0.01595843396320376,1.371172833442688,0.0005992999478381882,0.49647059440612795,0.022812621414710875,28
2026-04-16T23:12:47.863167,vehicle,4,18,4,676,ffnn_1h_8,1,8,0.4682352960109711,0.00470588207244873,1.3714771032333375,8.387796031222363e-05,0.4800000011920929,0.008803899208832427,52
2026-04-16T23:16:33.270836,vehicle,4,18,4,676,ffnn_1h_16,1,16,0.4729411780834198,0.00470588207244873,1.3714686632156372,8.180672679185755e-05,0.4847058832645416,0.00470588207244873,100
2026-04-16T23:18:49.074843,vehicle,8,18,4,676,ffnn_1h_4,1,4,0.5247059106826782,0.00941176414489746,1.3562233448028564,0.00027170851164620496,0.6447059035301208,0.004705882072448731,48
2026-04-16T23:19:58.137134,vehicle,8,18,4,676,ffnn_1h_8,1,8,0.5247059106826782,0.00941176414489746,1.3562266826629639,0.00032898919182959785,0.6470588445663452,0.010522672208092951,88
2026-04-16T23:20:57.566558,vehicle,8,18,4,676,ffnn_1h_16,1,16,0.5247059106826782,0.00941176414489746,1.3561915636062623,0.0003565017342539363,0.6447059035301208,0.008803899208832427,168
2026-04-16T23:21:56.972909,vehicle,12,18,4,676,ffnn_1h_4,1,4,0.5247059106826782,0.005763504933605205,1.3472286701202392,0.0006879355122910578,0.6682353138923645,0.004705882072448731,68
2026-04-16T23:22:49.239234,vehicle,12,18,4,676,ffnn_1h_8,1,8,0.5270588517189025,0.004705882072448731,1.3468880653381348,9.804179571822012e-05,0.6705882549285889,0.0,124
2026-04-16T23:23:18.351685,vehicle,12,18,4,676,ffnn_1h_16,1,16,0.5270588517189025,0.004705882072448731,1.3468919277191163,0.00010915183243584935,0.6705882549285889,0.0,236
2026-04-16T23:27:05.276242,egg,4,14,2,11984,ffnn_1h_4,1,4,0.5667557120323181,0.0,0.6899815440177918,2.016012015973063e-07,0.5273698568344116,0.0,28
2026-04-16T23:31:29.447064,egg,4,14,2,11984,ffnn_1h_8,1,8,0.5667557120323181,0.0,0.6899815082550049,2.0784849851325385e-07,0.5273698568344116,0.0,52
2026-04-16T23:35:07.119113,egg,4,14,2,11984,ffnn_1h_16,1,16,0.5667557120323181,0.0,0.689981484413147,2.119110683754823e-07,0.5273698568344116,0.0,100
2026-04-16T23:38:44.302006,egg,8,14,2,11984,ffnn_1h_4,1,4,0.5667557120323181,0.0,0.6899858713150024,0.0,0.5273698568344116,0.0,48
2026-04-16T23:42:24.470122,egg,8,14,2,11984,ffnn_1h_8,1,8,0.5667557120323181,0.0,0.6899858713150024,0.0,0.5273698568344116,0.0,88
2026-04-16T23:46:05.969361,egg,8,14,2,11984,ffnn_1h_16,1,16,0.5667557120323181,0.0,0.6899858713150024,0.0,0.5273698568344116,0.0,168
2026-04-16T23:50:07.975091,egg,12,14,2,11984,ffnn_1h_4,1,4,0.5667557120323181,0.0,0.6899815678596497,4.460403188197543e-08,0.5273698568344116,0.0,68
2026-04-16T23:54:16.856601,egg,12,14,2,11984,ffnn_1h_8,1,8,0.5667557120323181,0.0,0.6899815440177918,4.7683715820312496e-08,0.5273698568344116,0.0,124
2026-04-16T23:58:13.352101,egg,12,14,2,11984,ffnn_1h_16,1,16,0.5667557120323181,0.0,0.6899815797805786,3.769728732309794e-08,0.5273698568344116,0.0,236
