timestamp,dataset,depth,num_features,num_classes,num_samples_train,approach,optimizer,learning_rate,test_acc_mean,test_acc_std,test_ce_mean,test_ce_std,val_acc_mean,val_acc_std
2026-04-17T10:25:01.990000,sonar,4,60,2,166,ffnn_0layer,sgd,0.1,0.6571428775787354,0.09233675368518272,0.6587360024452209,0.004018981731577181,0.6476190686225891,0.0883201708832854
2026-04-17T10:25:21.498643,sonar,4,60,2,166,sampler,adam,0.001,0.6285714507102966,0.01904761791229248,0.6520177245140075,0.0021318843227206632,0.6761904954910278,0.08192690242194367
2026-04-17T10:25:39.145782,sonar,4,60,2,166,sampler,adam,0.005,0.7047619223594666,0.08728715089167702,0.6480570316314698,0.003536823482498273,0.723809540271759,0.0356348301309884
2026-04-17T10:25:53.255541,sonar,4,60,2,166,sampler,adam,0.01,0.8285714387893677,0.023328472350306783,0.6417754530906677,0.0002731390104086475,0.6761904954910278,0.01904761791229248
2026-04-17T10:26:11.102476,sonar,4,60,2,166,sampler,adam,0.05,0.8380952477455139,0.023328472350306783,0.6423490166664123,0.0013639936961192145,0.6952381134033203,0.023328472350306783
2026-04-17T10:26:43.325650,sonar,4,60,2,166,sampler,adam,0.1,0.8095238208770752,0.03011692830173279,0.6430489659309387,0.002581754367014099,0.6952381134033203,0.03809523582458496
2026-04-17T10:26:58.201556,sonar,4,60,2,166,sampler,sgd,0.001,0.6380952596664429,0.023328472350306783,0.6546697378158569,0.004618085605991868,0.6190476417541504,0.0796819025395478
2026-04-17T10:27:16.108852,sonar,4,60,2,166,sampler,sgd,0.005,0.6476190686225891,0.023328472350306783,0.6546265363693238,0.004595542897659782,0.6190476417541504,0.0796819025395478
2026-04-17T10:27:50.445262,sonar,4,60,2,166,sampler,sgd,0.01,0.6476190686225891,0.023328472350306783,0.6545731902122498,0.004566884338779497,0.6285714507102966,0.09233675368518272
2026-04-17T10:28:09.837072,sonar,4,60,2,166,sampler,sgd,0.05,0.6380952596664429,0.03809523582458496,0.6541692733764648,0.004321636890215268,0.6285714507102966,0.09233675368518272
2026-04-17T10:28:27.986987,sonar,4,60,2,166,sampler,sgd,0.1,0.6476190686225891,0.023328472350306783,0.6537147641181946,0.003977566483329529,0.6571428775787354,0.07619047164916992
2026-04-17T10:28:47.537631,sonar,8,60,2,166,ffnn_0layer,adam,0.001,0.723809540271759,0.09233675368518272,0.6403570175170898,0.013205614677497115,0.7428571581840515,0.0830266415948581
2026-04-17T10:29:11.816006,sonar,8,60,2,166,ffnn_0layer,adam,0.005,0.8190476298332214,0.01904761791229248,0.6198596596717835,0.0007417827747334537,0.8095238208770752,0.0
2026-04-17T10:29:33.130023,sonar,8,60,2,166,ffnn_0layer,adam,0.01,0.8380952477455139,0.023328472350306783,0.6202071905136108,0.0011287572436455469,0.800000011920929,0.01904761791229248
2026-04-17T10:29:47.521900,sonar,8,60,2,166,ffnn_0layer,adam,0.05,0.8476190567016602,0.01904761791229248,0.6215057969093323,0.0027907101394832054,0.7809523940086365,0.023328472350306783
2026-04-17T10:30:02.899312,sonar,8,60,2,166,ffnn_0layer,adam,0.1,0.8476190567016602,0.05553287187898556,0.621854305267334,0.004210631347552464,0.7714285850524902,0.01904761791229248
2026-04-17T10:30:33.584778,sonar,8,60,2,166,ffnn_0layer,sgd,0.001,0.6857143044471741,0.04856208771111941,0.6528011441230774,0.012017530131984448,0.7714285850524902,0.05553287187898556
2026-04-17T10:30:50.833799,sonar,8,60,2,166,ffnn_0layer,sgd,0.005,0.6857143044471741,0.04856208771111941,0.6525492668151855,0.012316592018998412,0.761904776096344,0.0673434989561618
2026-04-17T10:31:20.024380,sonar,8,60,2,166,ffnn_0layer,sgd,0.01,0.6857143044471741,0.04856208771111941,0.6522288918495178,0.012692851778246621,0.7523809671401978,0.06317380176512681
2026-04-17T10:31:54.111613,sonar,8,60,2,166,ffnn_0layer,sgd,0.05,0.6952381134033203,0.07737178971814797,0.6495626211166382,0.015602374706315647,0.7714285850524902,0.06317380176512681
2026-04-17T10:32:08.941244,sonar,8,60,2,166,ffnn_0layer,sgd,0.1,0.7142857313156128,0.1043280999730205,0.6464919567108154,0.018541514141977484,0.7333333492279053,0.04856208771111941
2026-04-17T10:32:23.133911,sonar,8,60,2,166,sampler,adam,0.001,0.7333333492279053,0.023328472350306783,0.6565464496612549,0.0033874729279619446,0.7333333492279053,0.023328472350306783
2026-04-17T10:32:39.412090,sonar,8,60,2,166,sampler,adam,0.005,0.800000011920929,0.01904761791229248,0.6272890329360962,0.005651045249949701,0.7809523940086365,0.023328472350306783
2026-04-17T10:32:55.199767,sonar,8,60,2,166,sampler,adam,0.01,0.8095238208770752,0.0,0.6199175834655761,0.0007361964146642434,0.8095238208770752,0.0
2026-04-17T10:33:10.154594,sonar,8,60,2,166,sampler,adam,0.05,0.8380952477455139,0.023328472350306783,0.6212162137031555,0.0022199518258154143,0.7904762029647827,0.023328472350306783
2026-04-17T10:33:27.362089,sonar,8,60,2,166,sampler,adam,0.1,0.8476190567016602,0.01904761791229248,0.6215057253837586,0.0027906874417742084,0.7809523940086365,0.023328472350306783
2026-04-17T10:33:46.855313,sonar,8,60,2,166,sampler,sgd,0.001,0.7142857313156128,0.03011692830173279,0.6587167263031006,0.001965298347814905,0.723809540271759,0.06317380176512681
2026-04-17T10:34:00.221979,sonar,8,60,2,166,sampler,sgd,0.005,0.723809540271759,0.0356348301309884,0.6586832404136658,0.0019538549757380274,0.723809540271759,0.06317380176512681
2026-04-17T10:34:15.784000,sonar,8,60,2,166,sampler,sgd,0.01,0.723809540271759,0.0356348301309884,0.6586413621902466,0.0019402928891454326,0.723809540271759,0.06317380176512681
2026-04-17T10:34:30.795523,sonar,8,60,2,166,sampler,sgd,0.05,0.7333333492279053,0.023328472350306783,0.6583003640174866,0.0018756413497645332,0.723809540271759,0.06317380176512681
2026-04-17T10:34:45.002998,sonar,8,60,2,166,sampler,sgd,0.1,0.7333333492279053,0.023328472350306783,0.6578458905220032,0.0019685610394187644,0.723809540271759,0.06317380176512681
2026-04-17T10:35:10.403443,sonar,12,60,2,166,ffnn_0layer,adam,0.001,0.761904776096344,0.08518353692265723,0.6357782244682312,0.015978904114217592,0.8095238208770752,0.042591768461328616
2026-04-17T10:35:26.038429,sonar,12,60,2,166,ffnn_0layer,adam,0.005,0.8666666746139526,0.01904761791229248,0.6149932146072388,0.00047790265101386455,0.800000011920929,0.01904761791229248
2026-04-17T10:35:47.056734,sonar,12,60,2,166,ffnn_0layer,adam,0.01,0.8571428656578064,0.03011692830173279,0.6144119501113892,0.0005286738363653255,0.800000011920929,0.01904761791229248
2026-04-17T10:36:02.377225,sonar,12,60,2,166,ffnn_0layer,adam,0.05,0.8666666746139526,0.0356348301309884,0.6164232492446899,0.0017255303491544275,0.7809523940086365,0.023328472350306783
2026-04-17T10:36:18.006180,sonar,12,60,2,166,ffnn_0layer,adam,0.1,0.8476190567016602,0.05553287187898556,0.6158026218414306,0.0041942105254415525,0.8095238208770752,0.0
2026-04-17T10:36:33.691955,sonar,12,60,2,166,ffnn_0layer,sgd,0.001,0.6761904954910278,0.0356348301309884,0.6525929570198059,0.006539515996590953,0.761904776096344,0.06023385660346558
2026-04-17T10:36:50.965989,sonar,12,60,2,166,ffnn_0layer,sgd,0.005,0.6761904954910278,0.0356348301309884,0.652212393283844,0.006666792562009,0.7714285850524902,0.06998541705092035
