dataset,depth,approach,optimizer,learning_rate,run_idx,seed,test_acc,test_ce,val_acc,val_ce
compas,4,ffnn_0layer,adam,0.1,3,1360,0.6960227489471436,0.6527780890464783,0.6647727489471436,0.6570782661437988
compas,4,ffnn_0layer,adam,0.1,4,1402,0.6998106241226196,0.6525145769119263,0.6808712482452393,0.6568030118942261
compas,4,ffnn_0layer,adam,0.1,5,1444,0.6950757503509521,0.6528177857398987,0.6666666865348816,0.657027006149292
compas,4,ffnn_0layer,sgd,0.001,1,1276,0.6714015603065491,0.6561029553413391,0.6534091234207153,0.6599562168121338
compas,4,ffnn_0layer,sgd,0.001,2,1318,0.6903409361839294,0.6597360372543335,0.6657196879386902,0.6638557314872742
compas,4,ffnn_0layer,sgd,0.001,3,1360,0.6865530610084534,0.6591711044311523,0.669507622718811,0.6630163192749023
compas,4,ffnn_0layer,sgd,0.001,4,1402,0.6875,0.6586913466453552,0.6704545617103577,0.6625903248786926
compas,4,ffnn_0layer,sgd,0.001,5,1444,0.6723484992980957,0.6562559008598328,0.6505681872367859,0.6602195501327515
compas,4,ffnn_0layer,sgd,0.005,1,1276,0.6685606241226196,0.6560141444206238,0.65625,0.6597456336021423
compas,4,ffnn_0layer,sgd,0.005,2,1318,0.6903409361839294,0.6595193147659302,0.6666666865348816,0.6636961698532104
compas,4,ffnn_0layer,sgd,0.005,3,1360,0.6846591234207153,0.6589000225067139,0.6704545617103577,0.6627590656280518
compas,4,ffnn_0layer,sgd,0.005,4,1402,0.6884469985961914,0.658521294593811,0.6685606241226196,0.6623777747154236
compas,4,ffnn_0layer,sgd,0.005,5,1444,0.6732954978942871,0.6561311483383179,0.6534091234207153,0.6600232720375061
compas,4,ffnn_0layer,sgd,0.01,1,1276,0.6685606241226196,0.6559069752693176,0.6571969985961914,0.6594833135604858
compas,4,ffnn_0layer,sgd,0.01,2,1318,0.6922348737716675,0.6592376232147217,0.6666666865348816,0.6634239554405212
compas,4,ffnn_0layer,sgd,0.01,3,1360,0.6875,0.6585016250610352,0.669507622718811,0.6623930931091309
compas,4,ffnn_0layer,sgd,0.01,4,1402,0.6884469985961914,0.6581920385360718,0.6704545617103577,0.6621311902999878
compas,4,ffnn_0layer,sgd,0.01,5,1444,0.6704545617103577,0.6559765338897705,0.6553030610084534,0.6597650647163391
compas,4,ffnn_0layer,sgd,0.05,1,1276,0.6941288113594055,0.6533406376838684,0.6723484992980957,0.6575994491577148
compas,4,ffnn_0layer,sgd,0.05,2,1318,0.6922348737716675,0.6560752391815186,0.6685606241226196,0.6607305407524109
compas,4,ffnn_0layer,sgd,0.05,3,1360,0.6912878751754761,0.6557540893554688,0.669507622718811,0.6602560877799988
compas,4,ffnn_0layer,sgd,0.05,4,1402,0.6903409361839294,0.655608057975769,0.667613685131073,0.6602696776390076
compas,4,ffnn_0layer,sgd,0.05,5,1444,0.6912878751754761,0.6535372734069824,0.6714015603065491,0.6577460765838623
compas,4,ffnn_0layer,sgd,0.1,1,1276,0.6950757503509521,0.6527137756347656,0.667613685131073,0.6570682525634766
compas,4,ffnn_0layer,sgd,0.1,2,1318,0.6931818127632141,0.652792751789093,0.6666666865348816,0.65712970495224
compas,4,ffnn_0layer,sgd,0.1,3,1360,0.6950757503509521,0.6527422070503235,0.6666666865348816,0.6570725440979004
compas,4,ffnn_0layer,sgd,0.1,4,1402,0.6941288113594055,0.6527438163757324,0.6666666865348816,0.657086193561554
compas,4,ffnn_0layer,sgd,0.1,5,1444,0.6950757503509521,0.6527153253555298,0.6666666865348816,0.6570664048194885
compas,4,sampler,adam,0.001,1,1276,0.696969747543335,0.6526251435279846,0.667613685131073,0.6569757461547852
compas,4,sampler,adam,0.001,2,1318,0.6960227489471436,0.652704656124115,0.6666666865348816,0.657038152217865
compas,4,sampler,adam,0.001,3,1360,0.696969747543335,0.6526698470115662,0.667613685131073,0.6570015549659729
compas,4,sampler,adam,0.001,4,1402,0.6960227489471436,0.6526833176612854,0.6666666865348816,0.6570210456848145
compas,4,sampler,adam,0.001,5,1444,0.696969747543335,0.6526283621788025,0.667613685131073,0.6569783091545105
compas,4,sampler,adam,0.005,1,1276,0.6950757503509521,0.6525297164916992,0.6685606241226196,0.6568766236305237
compas,4,sampler,adam,0.005,2,1318,0.6950757503509521,0.6527402997016907,0.6666666865348816,0.6570641398429871
compas,4,sampler,adam,0.005,3,1360,0.6941288113594055,0.6527045369148254,0.6714015603065491,0.657005250453949
compas,4,sampler,adam,0.005,4,1402,0.6960227489471436,0.6526424884796143,0.6685606241226196,0.6569797992706299
compas,4,sampler,adam,0.005,5,1444,0.696969747543335,0.65257728099823,0.669507622718811,0.6569432020187378
compas,4,sampler,adam,0.01,1,1276,0.6941288113594055,0.6524975895881653,0.6685606241226196,0.6568387150764465
compas,4,sampler,adam,0.01,2,1318,0.6931818127632141,0.6527790427207947,0.667613685131073,0.6571058630943298
compas,4,sampler,adam,0.01,3,1360,0.6912878751754761,0.652766227722168,0.6704545617103577,0.6570555567741394
compas,4,sampler,adam,0.01,4,1402,0.696969747543335,0.6525962948799133,0.6704545617103577,0.6569435000419617
compas,4,sampler,adam,0.01,5,1444,0.6931818127632141,0.6525692343711853,0.667613685131073,0.656941831111908
compas,4,sampler,adam,0.05,1,1276,0.6998106241226196,0.652562141418457,0.6780303120613098,0.6568506956100464
compas,4,sampler,adam,0.05,2,1318,0.6941288113594055,0.6526463031768799,0.6657196879386902,0.6570295691490173
compas,4,sampler,adam,0.05,3,1360,0.6941288113594055,0.6528460383415222,0.6685606241226196,0.6571780443191528
compas,4,sampler,adam,0.05,4,1402,0.6960227489471436,0.6525536179542542,0.6818181872367859,0.6568531394004822
compas,4,sampler,adam,0.05,5,1444,0.6960227489471436,0.6526880860328674,0.6647727489471436,0.6570313572883606
compas,4,sampler,adam,0.1,1,1276,0.6960227489471436,0.6528670191764832,0.6770833730697632,0.6570355892181396
compas,4,sampler,adam,0.1,2,1318,0.696969747543335,0.652584969997406,0.6704545617103577,0.6569356918334961
compas,4,sampler,adam,0.1,3,1360,0.6950757503509521,0.6527292728424072,0.667613685131073,0.6571049094200134
compas,4,sampler,adam,0.1,4,1402,0.700757622718811,0.6526050567626953,0.6818181872367859,0.6568573117256165
compas,4,sampler,adam,0.1,5,1444,0.6941288113594055,0.6527516841888428,0.6647727489471436,0.6570473313331604
compas,4,sampler,sgd,0.001,1,1276,0.6837121248245239,0.660106897354126,0.6666666865348816,0.6641291379928589
compas,4,sampler,sgd,0.001,2,1318,0.685606062412262,0.6592231392860413,0.667613685131073,0.6631178259849548
compas,4,sampler,sgd,0.001,3,1360,0.685606062412262,0.6601018905639648,0.667613685131073,0.66436368227005
compas,4,sampler,sgd,0.001,4,1402,0.6884469985961914,0.6596939563751221,0.6666666865348816,0.6637853980064392
compas,4,sampler,sgd,0.001,5,1444,0.6865530610084534,0.6599311828613281,0.667613685131073,0.6638904809951782
compas,4,sampler,sgd,0.005,1,1276,0.6837121248245239,0.660066545009613,0.6666666865348816,0.6640707850456238
compas,4,sampler,sgd,0.005,2,1318,0.685606062412262,0.659006655216217,0.6666666865348816,0.6629126667976379
compas,4,sampler,sgd,0.005,3,1360,0.6846591234207153,0.6600612998008728,0.667613685131073,0.6643263697624207
compas,4,sampler,sgd,0.005,4,1402,0.6875,0.6596513986587524,0.6666666865348816,0.6636765599250793
compas,4,sampler,sgd,0.005,5,1444,0.6865530610084534,0.6598584651947021,0.669507622718811,0.6638340353965759
compas,4,sampler,sgd,0.01,1,1276,0.6827651858329773,0.6599958539009094,0.6666666865348816,0.6639775633811951
compas,4,sampler,sgd,0.01,2,1318,0.6884469985961914,0.6585845947265625,0.667613685131073,0.6625092029571533
compas,4,sampler,sgd,0.01,3,1360,0.6846591234207153,0.6600051522254944,0.6666666865348816,0.6642698049545288
compas,4,sampler,sgd,0.01,4,1402,0.685606062412262,0.659600019454956,0.6666666865348816,0.6635276675224304
compas,4,sampler,sgd,0.01,5,1444,0.6865530610084534,0.6597559452056885,0.6685606241226196,0.6637582778930664
compas,4,sampler,sgd,0.05,1,1276,0.6751894354820251,0.656495988368988,0.6467803120613098,0.6604024767875671
compas,4,sampler,sgd,0.05,2,1318,0.6723484992980957,0.6556248664855957,0.6515151858329773,0.6597414016723633
compas,4,sampler,sgd,0.05,3,1360,0.6865530610084534,0.6595406532287598,0.6666666865348816,0.6632293462753296
compas,4,sampler,sgd,0.05,4,1402,0.6903409361839294,0.6578183770179749,0.6723484992980957,0.6613430380821228
compas,4,sampler,sgd,0.05,5,1444,0.689393937587738,0.657492995262146,0.6704545617103577,0.6613317728042603
compas,4,sampler,sgd,0.1,1,1276,0.6714015603065491,0.6554640531539917,0.658143937587738,0.6593770384788513
compas,4,sampler,sgd,0.1,2,1318,0.6780303120613098,0.6547946333885193,0.6666666865348816,0.658568799495697
compas,4,sampler,sgd,0.1,3,1360,0.6837121248245239,0.6544356346130371,0.6714015603065491,0.6582620739936829
compas,4,sampler,sgd,0.1,4,1402,0.6931818127632141,0.6535122990608215,0.6704545617103577,0.6576918959617615
compas,4,sampler,sgd,0.1,5,1444,0.685606062412262,0.6542669534683228,0.6704545617103577,0.6582492589950562
compas,8,ffnn_0layer,adam,0.001,1,1276,0.6685606241226196,0.6554509401321411,0.6553030610084534,0.6599391102790833
compas,8,ffnn_0layer,adam,0.001,2,1318,0.6704545617103577,0.6554635167121887,0.6571969985961914,0.6599534153938293
compas,8,ffnn_0layer,adam,0.001,3,1360,0.6704545617103577,0.6554617285728455,0.6571969985961914,0.6599544882774353
compas,8,ffnn_0layer,adam,0.001,4,1402,0.6685606241226196,0.655453085899353,0.6553030610084534,0.6599476337432861
compas,8,ffnn_0layer,adam,0.001,5,1444,0.6685606241226196,0.655444860458374,0.6553030610084534,0.659938395023346
compas,8,ffnn_0layer,adam,0.005,1,1276,0.6685606241226196,0.6554578542709351,0.6553030610084534,0.6599386930465698
compas,8,ffnn_0layer,adam,0.005,2,1318,0.6704545617103577,0.6554791927337646,0.6571969985961914,0.659961462020874
compas,8,ffnn_0layer,adam,0.005,3,1360,0.6704545617103577,0.6554644703865051,0.6571969985961914,0.6599550843238831
compas,8,ffnn_0layer,adam,0.005,4,1402,0.6685606241226196,0.6554303765296936,0.654356062412262,0.6599189639091492
compas,8,ffnn_0layer,adam,0.005,5,1444,0.6657196879386902,0.6554408669471741,0.6553030610084534,0.6599166393280029
compas,8,ffnn_0layer,adam,0.01,1,1276,0.6704545617103577,0.655480146408081,0.6571969985961914,0.6599563956260681
compas,8,ffnn_0layer,adam,0.01,2,1318,0.6714015603065491,0.6554948687553406,0.6571969985961914,0.6599677205085754
compas,8,ffnn_0layer,adam,0.01,3,1360,0.6704545617103577,0.6554613709449768,0.6571969985961914,0.6599509119987488
compas,8,ffnn_0layer,adam,0.01,4,1402,0.6666666865348816,0.6554367542266846,0.6553030610084534,0.6599102020263672
compas,8,ffnn_0layer,adam,0.01,5,1444,0.6657196879386902,0.6554514169692993,0.6553030610084534,0.6599025726318359
compas,8,ffnn_0layer,adam,0.05,1,1276,0.6714015603065491,0.6555211544036865,0.6571969985961914,0.6599727272987366
compas,8,ffnn_0layer,adam,0.05,2,1318,0.6732954978942871,0.655473530292511,0.658143937587738,0.659965455532074
compas,8,ffnn_0layer,adam,0.05,3,1360,0.669507622718811,0.6556459665298462,0.65625,0.6600058674812317
compas,8,ffnn_0layer,adam,0.05,4,1402,0.6742424368858337,0.6554638743400574,0.658143937587738,0.6599617004394531
compas,8,ffnn_0layer,adam,0.05,5,1444,0.667613685131073,0.6554303169250488,0.6553030610084534,0.6599021553993225
compas,8,ffnn_0layer,adam,0.1,1,1276,0.667613685131073,0.6554705500602722,0.6534091234207153,0.6599492430686951
compas,8,ffnn_0layer,adam,0.1,2,1318,0.669507622718811,0.6554060578346252,0.654356062412262,0.6598965525627136
compas,8,ffnn_0layer,adam,0.1,3,1360,0.667613685131073,0.6554912328720093,0.6534091234207153,0.659949004650116
compas,8,ffnn_0layer,adam,0.1,4,1402,0.6732954978942871,0.6554741859436035,0.6571969985961914,0.6599645614624023
compas,8,ffnn_0layer,adam,0.1,5,1444,0.667613685131073,0.6554240584373474,0.6553030610084534,0.6599007844924927
compas,8,ffnn_0layer,sgd,0.001,1,1276,0.6875,0.6583957672119141,0.6647727489471436,0.6620716452598572
compas,8,ffnn_0layer,sgd,0.001,2,1318,0.6780303120613098,0.6563841104507446,0.6600378751754761,0.6601839661598206
compas,8,ffnn_0layer,sgd,0.001,3,1360,0.6789773106575012,0.6563286781311035,0.6609848737716675,0.6603626608848572
compas,8,ffnn_0layer,sgd,0.001,4,1402,0.6799242496490479,0.6565924882888794,0.6628788113594055,0.6605314016342163
compas,8,ffnn_0layer,sgd,0.001,5,1444,0.6865530610084534,0.658906102180481,0.667613685131073,0.6624893546104431
compas,8,ffnn_0layer,sgd,0.005,1,1276,0.6875,0.6578190922737122,0.6647727489471436,0.6616746187210083
compas,8,ffnn_0layer,sgd,0.005,2,1318,0.6732954978942871,0.656147837638855,0.6600378751754761,0.6600663661956787
compas,8,ffnn_0layer,sgd,0.005,3,1360,0.6714015603065491,0.6561934947967529,0.6609848737716675,0.6601771712303162
compas,8,ffnn_0layer,sgd,0.005,4,1402,0.6789773106575012,0.6564317941665649,0.6619318127632141,0.6602635979652405
compas,8,ffnn_0layer,sgd,0.005,5,1444,0.6846591234207153,0.6586348414421082,0.6657196879386902,0.662216067314148
compas,8,ffnn_0layer,sgd,0.01,1,1276,0.6789773106575012,0.6561565399169922,0.6619318127632141,0.6603792309761047
compas,8,ffnn_0layer,sgd,0.01,2,1318,0.6723484992980957,0.6559349894523621,0.6609848737716675,0.6600364446640015
compas,8,ffnn_0layer,sgd,0.01,3,1360,0.6723484992980957,0.6559891104698181,0.6609848737716675,0.6600809693336487
compas,8,ffnn_0layer,sgd,0.01,4,1402,0.6723484992980957,0.6562101244926453,0.6619318127632141,0.6600572466850281
compas,8,ffnn_0layer,sgd,0.01,5,1444,0.6903409361839294,0.6572805643081665,0.667613685131073,0.66108238697052
compas,8,ffnn_0layer,sgd,0.05,1,1276,0.6714015603065491,0.655459463596344,0.6571969985961914,0.6599564552307129
compas,8,ffnn_0layer,sgd,0.05,2,1318,0.6714015603065491,0.6555015444755554,0.6571969985961914,0.6599680185317993
compas,8,ffnn_0layer,sgd,0.05,3,1360,0.6704545617103577,0.655509352684021,0.6553030610084534,0.659984827041626
compas,8,ffnn_0layer,sgd,0.05,4,1402,0.6723484992980957,0.6554931402206421,0.658143937587738,0.6599686741828918
compas,8,ffnn_0layer,sgd,0.05,5,1444,0.6704545617103577,0.6554995775222778,0.65625,0.6599667072296143
compas,8,ffnn_0layer,sgd,0.1,1,1276,0.6685606241226196,0.6554549336433411,0.6553030610084534,0.6599452495574951
compas,8,ffnn_0layer,sgd,0.1,2,1318,0.6704545617103577,0.6554731130599976,0.6571969985961914,0.6599550843238831
compas,8,ffnn_0layer,sgd,0.1,3,1360,0.6704545617103577,0.6554964780807495,0.65625,0.6599605679512024
compas,8,ffnn_0layer,sgd,0.1,4,1402,0.6704545617103577,0.6554682850837708,0.6571969985961914,0.6599547266960144
compas,8,ffnn_0layer,sgd,0.1,5,1444,0.6685606241226196,0.6554637551307678,0.6553030610084534,0.65994793176651
compas,8,sampler,adam,0.001,1,1276,0.6685606241226196,0.6554546356201172,0.6553030610084534,0.6599435806274414
compas,8,sampler,adam,0.001,2,1318,0.6704545617103577,0.6554642915725708,0.6571969985961914,0.6599534749984741
compas,8,sampler,adam,0.001,3,1360,0.6704545617103577,0.6554637551307678,0.6571969985961914,0.6599547863006592
compas,8,sampler,adam,0.001,4,1402,0.6704545617103577,0.6554622054100037,0.6571969985961914,0.659953236579895
compas,8,sampler,adam,0.001,5,1444,0.6685606241226196,0.6554524898529053,0.6553030610084534,0.6599458456039429
compas,8,sampler,adam,0.005,1,1276,0.6685606241226196,0.6554521322250366,0.6553030610084534,0.6599364280700684
compas,8,sampler,adam,0.005,2,1318,0.6704545617103577,0.6554697155952454,0.6571969985961914,0.6599571108818054
compas,8,sampler,adam,0.005,3,1360,0.6704545617103577,0.6554677486419678,0.6571969985961914,0.6599580645561218
compas,8,sampler,adam,0.005,4,1402,0.669507622718811,0.6554365754127502,0.6553030610084534,0.6599336862564087
compas,8,sampler,adam,0.005,5,1444,0.667613685131073,0.655439555644989,0.654356062412262,0.6599267721176147
compas,8,sampler,adam,0.01,1,1276,0.6685606241226196,0.6554578542709351,0.6553030610084534,0.6599386930465698
compas,8,sampler,adam,0.01,2,1318,0.6704545617103577,0.6554791927337646,0.6571969985961914,0.659961462020874
compas,8,sampler,adam,0.01,3,1360,0.6704545617103577,0.6554644703865051,0.6571969985961914,0.6599550843238831
compas,8,sampler,adam,0.01,4,1402,0.6685606241226196,0.6554303765296936,0.654356062412262,0.6599189639091492
compas,8,sampler,adam,0.01,5,1444,0.6657196879386902,0.6554408669471741,0.6553030610084534,0.6599166393280029
compas,8,sampler,adam,0.05,1,1276,0.6723484992980957,0.6555191874504089,0.65625,0.6599749326705933
compas,8,sampler,adam,0.05,2,1318,0.6723484992980957,0.6554953455924988,0.6571969985961914,0.6599687337875366
compas,8,sampler,adam,0.05,3,1360,0.6714015603065491,0.6555471420288086,0.6553030610084534,0.6599847674369812
compas,8,sampler,adam,0.05,4,1402,0.669507622718811,0.6554423570632935,0.6553030610084534,0.659936249256134
compas,8,sampler,adam,0.05,5,1444,0.667613685131073,0.6554573774337769,0.654356062412262,0.6598929166793823
compas,8,sampler,adam,0.1,1,1276,0.6714015603065491,0.6555211544036865,0.6571969985961914,0.6599727869033813
compas,8,sampler,adam,0.1,2,1318,0.6732954978942871,0.6554736495018005,0.658143937587738,0.659965455532074
compas,8,sampler,adam,0.1,3,1360,0.669507622718811,0.6556459665298462,0.65625,0.6600058674812317
compas,8,sampler,adam,0.1,4,1402,0.6742424368858337,0.6554638743400574,0.658143937587738,0.6599617004394531
compas,8,sampler,adam,0.1,5,1444,0.667613685131073,0.6554303169250488,0.6553030610084534,0.6599021553993225
compas,8,sampler,sgd,0.001,1,1276,0.6865530610084534,0.6589874029159546,0.6647727489471436,0.6630853414535522
compas,8,sampler,sgd,0.001,2,1318,0.6865530610084534,0.6589938998222351,0.667613685131073,0.6625829339027405
compas,8,sampler,sgd,0.001,3,1360,0.6903409361839294,0.6590215563774109,0.6657196879386902,0.6628203988075256
compas,8,sampler,sgd,0.001,4,1402,0.6865530610084534,0.6591336727142334,0.6657196879386902,0.6630580425262451
compas,8,sampler,sgd,0.001,5,1444,0.6865530610084534,0.6586145162582397,0.6647727489471436,0.6625489592552185
compas,8,sampler,sgd,0.005,1,1276,0.685606062412262,0.6589586734771729,0.6647727489471436,0.6630285978317261
compas,8,sampler,sgd,0.005,2,1318,0.6865530610084534,0.6588884592056274,0.667613685131073,0.6624597907066345
compas,8,sampler,sgd,0.005,3,1360,0.6903409361839294,0.658919095993042,0.667613685131073,0.6627223491668701
compas,8,sampler,sgd,0.005,4,1402,0.685606062412262,0.6591276526451111,0.6657196879386902,0.663008451461792
compas,8,sampler,sgd,0.005,5,1444,0.6846591234207153,0.6582863926887512,0.6657196879386902,0.6622248291969299
compas,8,sampler,sgd,0.01,1,1276,0.685606062412262,0.6588869094848633,0.6647727489471436,0.6629215478897095
compas,8,sampler,sgd,0.01,2,1318,0.6865530610084534,0.6586644649505615,0.6666666865348816,0.6622381210327148
compas,8,sampler,sgd,0.01,3,1360,0.6903409361839294,0.658785343170166,0.6666666865348816,0.6626076102256775
compas,8,sampler,sgd,0.01,4,1402,0.6865530610084534,0.6591065526008606,0.6666666865348816,0.6629304885864258
compas,8,sampler,sgd,0.01,5,1444,0.6827651858329773,0.6575602889060974,0.6638257503509521,0.6615141034126282
compas,8,sampler,sgd,0.05,1,1276,0.6714015603065491,0.655871570110321,0.6609848737716675,0.6600804924964905
compas,8,sampler,sgd,0.05,2,1318,0.6742424368858337,0.6556927561759949,0.65625,0.6600215435028076
compas,8,sampler,sgd,0.05,3,1360,0.6922348737716675,0.6581292748451233,0.6666666865348816,0.6623085141181946
compas,8,sampler,sgd,0.05,4,1402,0.6704545617103577,0.6559237837791443,0.6590909361839294,0.66010981798172
compas,8,sampler,sgd,0.05,5,1444,0.6723484992980957,0.6558713316917419,0.6600378751754761,0.6600285768508911
compas,8,sampler,sgd,0.1,1,1276,0.6704545617103577,0.6555067896842957,0.65625,0.6599875688552856
compas,8,sampler,sgd,0.1,2,1318,0.6723484992980957,0.6555002331733704,0.6571969985961914,0.659969687461853
compas,8,sampler,sgd,0.1,3,1360,0.6912878751754761,0.6580043435096741,0.6666666865348816,0.6621245741844177
compas,8,sampler,sgd,0.1,4,1402,0.6704545617103577,0.6555337905883789,0.6553030610084534,0.6599807739257812
compas,8,sampler,sgd,0.1,5,1444,0.6714015603065491,0.6555201411247253,0.6571969985961914,0.6599743962287903
compas,12,ffnn_0layer,adam,0.001,1,1276,0.696969747543335,0.6523213982582092,0.6799242496490479,0.6569308638572693
compas,12,ffnn_0layer,adam,0.001,2,1318,0.696969747543335,0.6523404717445374,0.6808712482452393,0.6569642424583435
compas,12,ffnn_0layer,adam,0.001,3,1360,0.696969747543335,0.6523323059082031,0.6808712482452393,0.6569580435752869
compas,12,ffnn_0layer,adam,0.001,4,1402,0.6979166865348816,0.6523321270942688,0.6799242496490479,0.6569675803184509
compas,12,ffnn_0layer,adam,0.001,5,1444,0.6979166865348816,0.6523171663284302,0.6799242496490479,0.6569514274597168
compas,12,ffnn_0layer,adam,0.005,1,1276,0.6979166865348816,0.6523317694664001,0.6799242496490479,0.6569059491157532
compas,12,ffnn_0layer,adam,0.005,2,1318,0.698863685131073,0.652345597743988,0.6780303120613098,0.6569762229919434
compas,12,ffnn_0layer,adam,0.005,3,1360,0.696969747543335,0.6523361206054688,0.6808712482452393,0.656965434551239
compas,12,ffnn_0layer,adam,0.005,4,1402,0.6960227489471436,0.652308464050293,0.6818181872367859,0.656914472579956
compas,12,ffnn_0layer,adam,0.005,5,1444,0.6979166865348816,0.6523223519325256,0.6799242496490479,0.656931459903717
compas,12,ffnn_0layer,adam,0.01,1,1276,0.698863685131073,0.6523657441139221,0.6799242496490479,0.6569260954856873
compas,12,ffnn_0layer,adam,0.01,2,1318,0.6979166865348816,0.6523570418357849,0.6789773106575012,0.6569934487342834
compas,12,ffnn_0layer,adam,0.01,3,1360,0.6979166865348816,0.6523557901382446,0.6770833730697632,0.6569920182228088
compas,12,ffnn_0layer,adam,0.01,4,1402,0.698863685131073,0.6523244976997375,0.6818181872367859,0.6568811535835266
compas,12,ffnn_0layer,adam,0.01,5,1444,0.6979166865348816,0.6523482203483582,0.6780303120613098,0.6569158434867859
compas,12,ffnn_0layer,adam,0.05,1,1276,0.6960227489471436,0.6524959802627563,0.6761363744735718,0.6570361852645874
compas,12,ffnn_0layer,adam,0.05,2,1318,0.6979166865348816,0.6523120999336243,0.6799242496490479,0.656905472278595
compas,12,ffnn_0layer,adam,0.05,3,1360,0.6960227489471436,0.6525442004203796,0.6780303120613098,0.6570054888725281
compas,12,ffnn_0layer,adam,0.05,4,1402,0.696969747543335,0.6523399353027344,0.6808712482452393,0.656950056552887
compas,12,ffnn_0layer,adam,0.05,5,1444,0.698863685131073,0.6523648500442505,0.6751894354820251,0.6570178270339966
compas,12,ffnn_0layer,adam,0.1,1,1276,0.6922348737716675,0.6525929570198059,0.6742424368858337,0.6571860909461975
compas,12,ffnn_0layer,adam,0.1,2,1318,0.6979166865348816,0.6524412035942078,0.6714015603065491,0.6571494340896606
compas,12,ffnn_0layer,adam,0.1,3,1360,0.6960227489471436,0.6524530649185181,0.6780303120613098,0.6569734811782837
compas,12,ffnn_0layer,adam,0.1,4,1402,0.698863685131073,0.6522988080978394,0.6808712482452393,0.6569471955299377
compas,12,ffnn_0layer,adam,0.1,5,1444,0.696969747543335,0.652405858039856,0.6761363744735718,0.6569123864173889
compas,12,ffnn_0layer,sgd,0.001,1,1276,0.689393937587738,0.6581529974937439,0.6666666865348816,0.6619542837142944
compas,12,ffnn_0layer,sgd,0.001,2,1318,0.6865530610084534,0.6549177169799805,0.6732954978942871,0.6590300798416138
compas,12,ffnn_0layer,sgd,0.001,3,1360,0.6827651858329773,0.6552138924598694,0.6666666865348816,0.6587564945220947
compas,12,ffnn_0layer,sgd,0.001,4,1402,0.6884469985961914,0.6572278738021851,0.669507622718811,0.6610778570175171
compas,12,ffnn_0layer,sgd,0.001,5,1444,0.6827651858329773,0.6562498211860657,0.669507622718811,0.65990149974823
compas,12,ffnn_0layer,sgd,0.005,1,1276,0.6922348737716675,0.6577720642089844,0.669507622718811,0.6615017056465149
compas,12,ffnn_0layer,sgd,0.005,2,1318,0.685606062412262,0.6542150378227234,0.6751894354820251,0.6585925817489624
compas,12,ffnn_0layer,sgd,0.005,3,1360,0.6846591234207153,0.6546299457550049,0.6704545617103577,0.6583840847015381
compas,12,ffnn_0layer,sgd,0.005,4,1402,0.6912878751754761,0.6568817496299744,0.669507622718811,0.6609055995941162
compas,12,ffnn_0layer,sgd,0.005,5,1444,0.6837121248245239,0.6555826663970947,0.667613685131073,0.6591873168945312
compas,12,ffnn_0layer,sgd,0.01,1,1276,0.6931818127632141,0.6569923162460327,0.6685606241226196,0.6608113050460815
compas,12,ffnn_0layer,sgd,0.01,2,1318,0.685606062412262,0.6536401510238647,0.6723484992980957,0.6582408547401428
compas,12,ffnn_0layer,sgd,0.01,3,1360,0.6865530610084534,0.653935968875885,0.6704545617103577,0.6581264734268188
compas,12,ffnn_0layer,sgd,0.01,4,1402,0.6931818127632141,0.6562920212745667,0.669507622718811,0.6605828404426575
compas,12,ffnn_0layer,sgd,0.01,5,1444,0.6846591234207153,0.6551147103309631,0.6704545617103577,0.6588769555091858
compas,12,ffnn_0layer,sgd,0.05,1,1276,0.6931818127632141,0.6524672508239746,0.6742424368858337,0.6570814847946167
compas,12,ffnn_0layer,sgd,0.05,2,1318,0.6931818127632141,0.6524443030357361,0.6742424368858337,0.6570984721183777
compas,12,ffnn_0layer,sgd,0.05,3,1360,0.6950757503509521,0.6523756980895996,0.6751894354820251,0.6571024060249329
compas,12,ffnn_0layer,sgd,0.05,4,1402,0.6960227489471436,0.6523537635803223,0.6723484992980957,0.6571354866027832
compas,12,ffnn_0layer,sgd,0.05,5,1444,0.6941288113594055,0.6524020433425903,0.6751894354820251,0.6571708917617798
compas,12,ffnn_0layer,sgd,0.1,1,1276,0.698863685131073,0.6523653268814087,0.6780303120613098,0.6569673418998718
compas,12,ffnn_0layer,sgd,0.1,2,1318,0.698863685131073,0.6523656845092773,0.6780303120613098,0.6569950580596924
compas,12,ffnn_0layer,sgd,0.1,3,1360,0.698863685131073,0.652340829372406,0.6780303120613098,0.6569929122924805
compas,12,ffnn_0layer,sgd,0.1,4,1402,0.698863685131073,0.6523270606994629,0.6789773106575012,0.656999945640564
compas,12,ffnn_0layer,sgd,0.1,5,1444,0.6979166865348816,0.6523234844207764,0.6789773106575012,0.656987190246582
compas,12,sampler,adam,0.001,1,1276,0.696969747543335,0.6523270606994629,0.6808712482452393,0.656947135925293
compas,12,sampler,adam,0.001,2,1318,0.6979166865348816,0.6523441076278687,0.6789773106575012,0.656974196434021
compas,12,sampler,adam,0.001,3,1360,0.696969747543335,0.6523364186286926,0.6808712482452393,0.6569665670394897
compas,12,sampler,adam,0.001,4,1402,0.6979166865348816,0.6523410081863403,0.6789773106575012,0.6569769382476807
compas,12,sampler,adam,0.001,5,1444,0.698863685131073,0.6523241400718689,0.6799242496490479,0.6569623947143555
compas,12,sampler,adam,0.005,1,1276,0.696969747543335,0.6523212194442749,0.6799242496490479,0.656912088394165
compas,12,sampler,adam,0.005,2,1318,0.696969747543335,0.652341365814209,0.6808712482452393,0.6569623351097107
