dataset,depth,approach,run_idx,seed,test_acc,test_ce,val_acc,val_ce
fico,8,ffnn_0layer_bias,1,1276,0.7160611748695374,0.6653380990028381,0.6978967189788818,0.6663961410522461
fico,8,ffnn_0layer_bias,2,1318,0.7198852896690369,0.6653923392295837,0.6998087763786316,0.6664512157440186
fico,8,ffnn_0layer_bias,3,1360,0.7227533459663391,0.6657066345214844,0.6978967189788818,0.6667454838752747
fico,8,ffnn_0layer_bias,4,1402,0.7170171737670898,0.6651067137718201,0.6969407200813293,0.6662812232971191
fico,8,ffnn_0layer_bias,5,1444,0.7275334596633911,0.6654829978942871,0.7055449485778809,0.6668340563774109
fico,8,ffnn_0layer_nobias,1,1276,0.7179732322692871,0.6653095483779907,0.6978967189788818,0.6663649678230286
fico,8,ffnn_0layer_nobias,2,1318,0.7237093448638916,0.6654202938079834,0.6988527774810791,0.6664965748786926
fico,8,ffnn_0layer_nobias,3,1360,0.7246654033660889,0.6656007170677185,0.6978967189788818,0.666657567024231
fico,8,ffnn_0layer_nobias,4,1402,0.7170171737670898,0.6651309132575989,0.6969407200813293,0.6662896275520325
fico,8,ffnn_0layer_nobias,5,1444,0.7275334596633911,0.6653987765312195,0.7026768326759338,0.6666937470436096
fico,8,sampler,1,1276,0.7179732322692871,0.6653095483779907,0.6978967189788818,0.6663649678230286
fico,8,sampler,2,1318,0.7237093448638916,0.6654202938079834,0.6988527774810791,0.6664965748786926
fico,8,sampler,3,1360,0.7246654033660889,0.6656007170677185,0.6978967189788818,0.666657567024231
fico,8,sampler,4,1402,0.7170171737670898,0.6651309132575989,0.6969407200813293,0.6662896275520325
fico,8,sampler,5,1444,0.7275334596633911,0.6653987765312195,0.7026768326759338,0.6666937470436096
fico,12,ffnn_0layer_bias,1,1276,0.7284894585609436,0.6618693470954895,0.7055449485778809,0.662616491317749
fico,12,ffnn_0layer_bias,2,1318,0.7256214022636414,0.6616078019142151,0.6978967189788818,0.6624224185943604
fico,12,ffnn_0layer_bias,3,1360,0.7237093448638916,0.6619266867637634,0.7007648348808289,0.6627212762832642
fico,12,ffnn_0layer_bias,4,1402,0.7227533459663391,0.6614870429039001,0.7036328911781311,0.6624012589454651
fico,12,ffnn_0layer_bias,5,1444,0.7256214022636414,0.6616407632827759,0.7045888900756836,0.6625556349754333
fico,12,ffnn_0layer_nobias,1,1276,0.7275334596633911,0.6617250442504883,0.7065009474754333,0.6625347137451172
fico,12,ffnn_0layer_nobias,2,1318,0.7275334596633911,0.6616166234016418,0.7017208337783813,0.6624767184257507
fico,12,ffnn_0layer_nobias,3,1360,0.7237093448638916,0.6618494987487793,0.7007648348808289,0.6626752614974976
fico,12,ffnn_0layer_nobias,4,1402,0.7256214022636414,0.6614752411842346,0.7036328911781311,0.662415087223053
fico,12,ffnn_0layer_nobias,5,1444,0.7237093448638916,0.6616183519363403,0.7026768326759338,0.6625088453292847
fico,12,sampler,1,1276,0.7275334596633911,0.6617250442504883,0.7065009474754333,0.6625347137451172
fico,12,sampler,2,1318,0.7275334596633911,0.6616166234016418,0.7017208337783813,0.6624767184257507
fico,12,sampler,3,1360,0.7237093448638916,0.6618495583534241,0.7007648348808289,0.6626752614974976
fico,12,sampler,4,1402,0.7256214022636414,0.6614752411842346,0.7036328911781311,0.6624151468276978
fico,12,sampler,5,1444,0.7237093448638916,0.6616182923316956,0.7026768326759338,0.6625087857246399
drybean,4,ffnn_0layer_bias,1,1276,0.664463996887207,1.9027897119522095,0.6186627149581909,1.904538631439209
drybean,4,ffnn_0layer_bias,2,1318,0.6475771069526672,1.902831792831421,0.6047024130821228,1.9046889543533325
drybean,4,ffnn_0layer_bias,3,1360,0.6563876271247864,1.902773380279541,0.6069066524505615,1.9045690298080444
drybean,4,ffnn_0layer_bias,4,1402,0.6593245267868042,1.9027481079101562,0.6201322674751282,1.9045203924179077
drybean,4,ffnn_0layer_bias,5,1444,0.6585903167724609,1.9027249813079834,0.6171932220458984,1.9044631719589233
drybean,4,ffnn_0layer_nobias,1,1276,0.634361207485199,1.9032732248306274,0.6135194897651672,1.9036749601364136
drybean,4,ffnn_0layer_nobias,2,1318,0.6328927874565125,1.9032875299453735,0.6164584755897522,1.9037410020828247
drybean,4,ffnn_0layer_nobias,3,1360,0.634361207485199,1.903283715248108,0.6113151907920837,1.9036898612976074
drybean,4,ffnn_0layer_nobias,4,1402,0.6292217373847961,1.903395652770996,0.6171932220458984,1.9037816524505615
drybean,4,ffnn_0layer_nobias,5,1444,0.6306901574134827,1.9033563137054443,0.6098456978797913,1.9037171602249146
drybean,4,sampler,1,1276,0.634361207485199,1.9032732248306274,0.6135194897651672,1.9036749601364136
drybean,4,sampler,2,1318,0.6328927874565125,1.9032875299453735,0.6164584755897522,1.9037410020828247
drybean,4,sampler,3,1360,0.634361207485199,1.903283715248108,0.6113151907920837,1.9036898612976074
drybean,4,sampler,4,1402,0.6292217373847961,1.903395652770996,0.6171932220458984,1.9037816524505615
drybean,4,sampler,5,1444,0.6306901574134827,1.9033563137054443,0.6098456978797913,1.9037171602249146
drybean,8,ffnn_0layer_bias,1,1276,0.8325991034507751,1.8783785104751587,0.8251285552978516,1.8789482116699219
drybean,8,ffnn_0layer_bias,2,1318,0.8303964734077454,1.8784781694412231,0.8177810311317444,1.8791035413742065
drybean,8,ffnn_0layer_bias,3,1360,0.823054313659668,1.8784844875335693,0.8177810311317444,1.8791218996047974
drybean,8,ffnn_0layer_bias,4,1402,0.8281938433647156,1.8784650564193726,0.8177810311317444,1.8790650367736816
drybean,8,ffnn_0layer_bias,5,1444,0.825991153717041,1.8785532712936401,0.8163115382194519,1.879164218902588
drybean,8,ffnn_0layer_nobias,1,1276,0.8333333134651184,1.8783719539642334,0.8236590623855591,1.8789401054382324
drybean,8,ffnn_0layer_nobias,2,1318,0.8311306834220886,1.8784080743789673,0.8170462846755981,1.8790770769119263
drybean,8,ffnn_0layer_nobias,3,1360,0.8274596333503723,1.87841796875,0.8170462846755981,1.8790775537490845
drybean,8,ffnn_0layer_nobias,4,1402,0.8281938433647156,1.878504753112793,0.8192505240440369,1.879090428352356
drybean,8,ffnn_0layer_nobias,5,1444,0.8289280533790588,1.8784973621368408,0.8192505240440369,1.8791041374206543
drybean,8,sampler,1,1276,0.8333333134651184,1.8783719539642334,0.8236590623855591,1.8789401054382324
drybean,8,sampler,2,1318,0.8311306834220886,1.8784080743789673,0.8170462846755981,1.8790770769119263
drybean,8,sampler,3,1360,0.8274596333503723,1.87841796875,0.8170462846755981,1.8790775537490845
drybean,8,sampler,4,1402,0.8281938433647156,1.8785048723220825,0.8192505240440369,1.879090428352356
drybean,8,sampler,5,1444,0.8289280533790588,1.8784973621368408,0.8192505240440369,1.8791041374206543
drybean,12,ffnn_0layer_bias,1,1276,0.8722466826438904,1.8646193742752075,0.8787655830383301,1.864278793334961
drybean,12,ffnn_0layer_bias,2,1318,0.8715124726295471,1.8646050691604614,0.8765613436698914,1.8642830848693848
drybean,12,ffnn_0layer_bias,3,1360,0.8707782626152039,1.8647713661193848,0.8743571043014526,1.8644689321517944
drybean,12,ffnn_0layer_bias,4,1402,0.8715124726295471,1.864614725112915,0.8750918507575989,1.8642840385437012
drybean,12,ffnn_0layer_bias,5,1444,0.8678414225578308,1.8646403551101685,0.8780308365821838,1.8643484115600586
drybean,12,ffnn_0layer_nobias,1,1276,0.8722466826438904,1.8645910024642944,0.8780308365821838,1.8642258644104004
drybean,12,ffnn_0layer_nobias,2,1318,0.8715124726295471,1.8645411729812622,0.8765613436698914,1.864255666732788
drybean,12,ffnn_0layer_nobias,3,1360,0.8707782626152039,1.8646717071533203,0.8772960901260376,1.864362359046936
drybean,12,ffnn_0layer_nobias,4,1402,0.8715124726295471,1.8646599054336548,0.8772960901260376,1.8643449544906616
drybean,12,ffnn_0layer_nobias,5,1444,0.8693098425865173,1.864588737487793,0.8787655830383301,1.8642815351486206
drybean,12,sampler,1,1276,0.8722466826438904,1.8645908832550049,0.8780308365821838,1.8642258644104004
drybean,12,sampler,2,1318,0.8715124726295471,1.8645411729812622,0.8765613436698914,1.864255666732788
drybean,12,sampler,3,1360,0.8707782626152039,1.8646717071533203,0.8772960901260376,1.864362359046936
drybean,12,sampler,4,1402,0.8715124726295471,1.8646599054336548,0.8772960901260376,1.864344835281372
drybean,12,sampler,5,1444,0.8693098425865173,1.864588737487793,0.8787655830383301,1.8642815351486206
avila,4,ffnn_0layer_bias,1,1276,0.4106543958187103,2.4707233905792236,0.4185043275356293,2.4706497192382812
avila,4,ffnn_0layer_bias,2,1318,0.4106543958187103,2.4707086086273193,0.4185043275356293,2.4706363677978516
avila,4,ffnn_0layer_bias,3,1360,0.4106543958187103,2.470712423324585,0.4185043275356293,2.470640182495117
avila,4,ffnn_0layer_bias,4,1402,0.4106543958187103,2.4707231521606445,0.4185043275356293,2.470649242401123
avila,4,ffnn_0layer_bias,5,1444,0.4106543958187103,2.4707186222076416,0.4185043275356293,2.4706459045410156
avila,4,ffnn_0layer_nobias,1,1276,0.4106543958187103,2.4705898761749268,0.4185043275356293,2.4705281257629395
avila,4,ffnn_0layer_nobias,2,1318,0.4106543958187103,2.470581531524658,0.4185043275356293,2.470520496368408
avila,4,ffnn_0layer_nobias,3,1360,0.4106543958187103,2.470580816268921,0.4185043275356293,2.470520257949829
avila,4,ffnn_0layer_nobias,4,1402,0.4106543958187103,2.4705886840820312,0.4185043275356293,2.4705276489257812
avila,4,ffnn_0layer_nobias,5,1444,0.4106543958187103,2.470585346221924,0.4185043275356293,2.4705240726470947
avila,4,sampler,1,1276,0.4106543958187103,2.4705898761749268,0.4185043275356293,2.4705281257629395
avila,4,sampler,2,1318,0.4106543958187103,2.470581531524658,0.4185043275356293,2.470520496368408
avila,4,sampler,3,1360,0.4106543958187103,2.470580816268921,0.4185043275356293,2.470520257949829
avila,4,sampler,4,1402,0.4106543958187103,2.4705886840820312,0.4185043275356293,2.4705276489257812
avila,4,sampler,5,1444,0.4106543958187103,2.470585346221924,0.4185043275356293,2.4705240726470947
avila,8,ffnn_0layer_bias,1,1276,0.4138162434101105,2.470062494277954,0.4213806390762329,2.470033645629883
avila,8,ffnn_0layer_bias,2,1318,0.4106543958187103,2.470015287399292,0.4185043275356293,2.4699957370758057
avila,8,ffnn_0layer_bias,3,1360,0.4136246144771576,2.4700324535369873,0.4213806390762329,2.470005750656128
avila,8,ffnn_0layer_bias,4,1402,0.4106543958187103,2.4700636863708496,0.4185043275356293,2.4700465202331543
avila,8,ffnn_0layer_bias,5,1444,0.4106543958187103,2.4699788093566895,0.4185043275356293,2.469964027404785
avila,8,ffnn_0layer_nobias,1,1276,0.4106543958187103,2.4700136184692383,0.4185043275356293,2.4700000286102295
avila,8,ffnn_0layer_nobias,2,1318,0.4106543958187103,2.4700005054473877,0.4185043275356293,2.4699838161468506
avila,8,ffnn_0layer_nobias,3,1360,0.4106543958187103,2.469996929168701,0.4185043275356293,2.469982862472534
avila,8,ffnn_0layer_nobias,4,1402,0.4106543958187103,2.470027208328247,0.4185043275356293,2.4700119495391846
avila,8,ffnn_0layer_nobias,5,1444,0.4106543958187103,2.469977378845215,0.4185043275356293,2.469966173171997
avila,8,sampler,1,1276,0.4106543958187103,2.4700136184692383,0.4185043275356293,2.4700000286102295
avila,8,sampler,2,1318,0.4106543958187103,2.4700005054473877,0.4185043275356293,2.4699838161468506
avila,8,sampler,3,1360,0.4106543958187103,2.469996929168701,0.4185043275356293,2.469982862472534
avila,8,sampler,4,1402,0.4106543958187103,2.470027208328247,0.4185043275356293,2.4700119495391846
avila,8,sampler,5,1444,0.4106543958187103,2.469977378845215,0.4185043275356293,2.469966173171997
avila,10,ffnn_0layer_bias,1,1276,0.4138162434101105,2.4699978828430176,0.4218600392341614,2.469954490661621
avila,10,ffnn_0layer_bias,2,1318,0.4141036868095398,2.4699859619140625,0.4218600392341614,2.4699466228485107
avila,10,ffnn_0layer_bias,3,1360,0.41372042894363403,2.469956636428833,0.4213806390762329,2.4699158668518066
avila,10,ffnn_0layer_bias,4,1402,0.41400787234306335,2.470024824142456,0.4213806390762329,2.4699785709381104
avila,10,ffnn_0layer_bias,5,1444,0.4106543958187103,2.470048666000366,0.4185043275356293,2.469963550567627
avila,10,ffnn_0layer_nobias,1,1276,0.4106543958187103,2.469956636428833,0.4185043275356293,2.469928026199341
avila,10,ffnn_0layer_nobias,2,1318,0.4106543958187103,2.4699671268463135,0.4185043275356293,2.4699296951293945
avila,10,ffnn_0layer_nobias,3,1360,0.41372042894363403,2.4699554443359375,0.4213806390762329,2.469916582107544
avila,10,ffnn_0layer_nobias,4,1402,0.4106543958187103,2.4699606895446777,0.4185043275356293,2.4699320793151855
avila,10,ffnn_0layer_nobias,5,1444,0.4106543958187103,2.4699442386627197,0.4185043275356293,2.4699084758758545
avila,10,sampler,1,1276,0.4106543958187103,2.469956636428833,0.4185043275356293,2.46992826461792
avila,10,sampler,2,1318,0.4106543958187103,2.4699671268463135,0.4185043275356293,2.4699296951293945
avila,10,sampler,3,1360,0.41372042894363403,2.4699554443359375,0.4213806390762329,2.469916582107544
avila,10,sampler,4,1402,0.4106543958187103,2.4699606895446777,0.4185043275356293,2.4699318408966064
avila,10,sampler,5,1444,0.4106543958187103,2.4699442386627197,0.4185043275356293,2.4699084758758545
banknote,4,ffnn_0layer_bias,1,1276,0.9420289993286133,0.5796168446540833,0.9489051103591919,0.5744854211807251
banknote,4,ffnn_0layer_bias,2,1318,0.9492753744125366,0.5797710418701172,0.9489051103591919,0.5744912624359131
banknote,4,ffnn_0layer_bias,3,1360,0.9492753744125366,0.5795615315437317,0.9489051103591919,0.5743183493614197
banknote,4,ffnn_0layer_bias,4,1402,0.9420289993286133,0.5796053409576416,0.9489051103591919,0.5746206045150757
banknote,4,ffnn_0layer_bias,5,1444,0.9492753744125366,0.5795542597770691,0.9343065619468689,0.5745473504066467
banknote,4,ffnn_0layer_nobias,1,1276,0.9420289993286133,0.579604983329773,0.9489051103591919,0.5744872689247131
banknote,4,ffnn_0layer_nobias,2,1318,0.9420289993286133,0.5797126293182373,0.9489051103591919,0.5744723677635193
banknote,4,ffnn_0layer_nobias,3,1360,0.9420289993286133,0.5795687437057495,0.9489051103591919,0.5743417739868164
banknote,4,ffnn_0layer_nobias,4,1402,0.9420289993286133,0.5797383189201355,0.9489051103591919,0.574550211429596
banknote,4,ffnn_0layer_nobias,5,1444,0.9492753744125366,0.5795830488204956,0.9489051103591919,0.5745148658752441
banknote,4,sampler,1,1276,0.9420289993286133,0.5796050429344177,0.9489051103591919,0.5744873285293579
banknote,4,sampler,2,1318,0.9420289993286133,0.5797126293182373,0.9489051103591919,0.5744723677635193
banknote,4,sampler,3,1360,0.9420289993286133,0.5795687437057495,0.9489051103591919,0.5743418335914612
banknote,4,sampler,4,1402,0.9420289993286133,0.5797383189201355,0.9489051103591919,0.574550211429596
banknote,4,sampler,5,1444,0.9492753744125366,0.5795831680297852,0.9489051103591919,0.5745148658752441
wine,4,ffnn_0layer_bias,1,1276,0.5,1.9128741025924683,0.5353845953941345,1.9115887880325317
wine,4,ffnn_0layer_bias,2,1318,0.5030769109725952,1.9128111600875854,0.5323076844215393,1.9115463495254517
wine,4,ffnn_0layer_bias,3,1360,0.5061538219451904,1.9129490852355957,0.5353845953941345,1.9116902351379395
wine,4,ffnn_0layer_bias,4,1402,0.5061538219451904,1.9128656387329102,0.5400000214576721,1.9115920066833496
wine,4,ffnn_0layer_bias,5,1444,0.4953846037387848,1.9128650426864624,0.5276923179626465,1.9115850925445557
wine,4,ffnn_0layer_nobias,1,1276,0.435384601354599,1.9170258045196533,0.4399999976158142,1.9166244268417358
wine,4,ffnn_0layer_nobias,2,1318,0.435384601354599,1.9170182943344116,0.4399999976158142,1.9166162014007568
wine,4,ffnn_0layer_nobias,3,1360,0.435384601354599,1.9170172214508057,0.4399999976158142,1.9166160821914673
wine,4,ffnn_0layer_nobias,4,1402,0.435384601354599,1.9170359373092651,0.4399999976158142,1.9166314601898193
wine,4,ffnn_0layer_nobias,5,1444,0.435384601354599,1.917039155960083,0.4399999976158142,1.9166351556777954
wine,4,sampler,1,1276,0.435384601354599,1.9170258045196533,0.4399999976158142,1.9166244268417358
wine,4,sampler,2,1318,0.435384601354599,1.9170180559158325,0.4399999976158142,1.9166162014007568
wine,4,sampler,3,1360,0.435384601354599,1.9170172214508057,0.4399999976158142,1.9166160821914673
wine,4,sampler,4,1402,0.435384601354599,1.9170359373092651,0.4399999976158142,1.9166314601898193
wine,4,sampler,5,1444,0.435384601354599,1.917039155960083,0.4399999976158142,1.9166351556777954
wine,8,ffnn_0layer_bias,1,1276,0.4969230890274048,1.9154011011123657,0.48769229650497437,1.9150015115737915
wine,8,ffnn_0layer_bias,2,1318,0.48461538553237915,1.9154108762741089,0.48615384101867676,1.9149688482284546
wine,8,ffnn_0layer_bias,3,1360,0.48769229650497437,1.9154020547866821,0.48769229650497437,1.9149689674377441
wine,8,ffnn_0layer_bias,4,1402,0.48923078179359436,1.9154095649719238,0.48615384101867676,1.9149861335754395
wine,8,ffnn_0layer_bias,5,1444,0.48769229650497437,1.915432095527649,0.48769229650497437,1.9149845838546753
wine,8,ffnn_0layer_nobias,1,1276,0.4923076927661896,1.915402889251709,0.48769229650497437,1.914997935295105
wine,8,ffnn_0layer_nobias,2,1318,0.48769229650497437,1.9154173135757446,0.48615384101867676,1.9149715900421143
wine,8,ffnn_0layer_nobias,3,1360,0.48769229650497437,1.9154071807861328,0.48769229650497437,1.9149855375289917
wine,8,ffnn_0layer_nobias,4,1402,0.48615384101867676,1.9154146909713745,0.48615384101867676,1.9149733781814575
wine,8,ffnn_0layer_nobias,5,1444,0.48615384101867676,1.9154213666915894,0.48615384101867676,1.9149757623672485
wine,8,sampler,1,1276,0.4923076927661896,1.915402889251709,0.48769229650497437,1.914997935295105
wine,8,sampler,2,1318,0.48769229650497437,1.9154173135757446,0.48615384101867676,1.9149715900421143
wine,8,sampler,3,1360,0.48769229650497437,1.9154071807861328,0.48769229650497437,1.9149855375289917
wine,8,sampler,4,1402,0.48615384101867676,1.9154146909713745,0.48615384101867676,1.9149733781814575
wine,8,sampler,5,1444,0.48615384101867676,1.9154213666915894,0.48615384101867676,1.9149757623672485
wine,11,ffnn_0layer_bias,1,1276,0.5292307734489441,1.9104417562484741,0.5446153879165649,1.909128189086914
wine,11,ffnn_0layer_bias,2,1318,0.5261538624763489,1.9104727506637573,0.5446153879165649,1.9091525077819824
wine,11,ffnn_0layer_bias,3,1360,0.5215384364128113,1.9105119705200195,0.5446153879165649,1.9091291427612305
wine,11,ffnn_0layer_bias,4,1402,0.5261538624763489,1.9104704856872559,0.5476922988891602,1.9091477394104004
wine,11,ffnn_0layer_bias,5,1444,0.5261538624763489,1.9105361700057983,0.5384615659713745,1.9091962575912476
wine,11,ffnn_0layer_nobias,1,1276,0.5246154069900513,1.9104522466659546,0.5430769324302673,1.909125804901123
wine,11,ffnn_0layer_nobias,2,1318,0.5230769515037537,1.910467267036438,0.5461538434028625,1.9091352224349976
wine,11,ffnn_0layer_nobias,3,1360,0.5230769515037537,1.910491704940796,0.5461538434028625,1.909134030342102
wine,11,ffnn_0layer_nobias,4,1402,0.5261538624763489,1.9104666709899902,0.5461538434028625,1.9091277122497559
wine,11,ffnn_0layer_nobias,5,1444,0.5246154069900513,1.9105104207992554,0.5461538434028625,1.9091644287109375
wine,11,sampler,1,1276,0.5246154069900513,1.9104522466659546,0.5430769324302673,1.909125804901123
wine,11,sampler,2,1318,0.5230769515037537,1.910467267036438,0.5461538434028625,1.9091352224349976
wine,11,sampler,3,1360,0.5230769515037537,1.9104918241500854,0.5461538434028625,1.909134030342102
wine,11,sampler,4,1402,0.5261538624763489,1.9104666709899902,0.5461538434028625,1.9091277122497559
wine,11,sampler,5,1444,0.5246154069900513,1.9105104207992554,0.5461538434028625,1.9091644287109375
yeast,4,ffnn_0layer_bias,1,1276,0.5436241626739502,2.276059150695801,0.4189189374446869,2.2790133953094482
yeast,4,ffnn_0layer_bias,2,1318,0.536912739276886,2.276067018508911,0.4256756901741028,2.27895188331604
yeast,4,ffnn_0layer_bias,3,1360,0.536912739276886,2.276124954223633,0.4256756901741028,2.2789218425750732
yeast,4,ffnn_0layer_bias,4,1402,0.536912739276886,2.276094436645508,0.4256756901741028,2.2789206504821777
yeast,4,ffnn_0layer_bias,5,1444,0.536912739276886,2.2761435508728027,0.4256756901741028,2.278878688812256
yeast,4,ffnn_0layer_nobias,1,1276,0.5100671052932739,2.279343605041504,0.5202702879905701,2.2786529064178467
yeast,4,ffnn_0layer_nobias,2,1318,0.5100671052932739,2.279284954071045,0.5202702879905701,2.2786831855773926
yeast,4,ffnn_0layer_nobias,3,1360,0.5100671052932739,2.279296398162842,0.5202702879905701,2.2786717414855957
yeast,4,ffnn_0layer_nobias,4,1402,0.5033556818962097,2.2792773246765137,0.5270270109176636,2.278641700744629
yeast,4,ffnn_0layer_nobias,5,1444,0.5100671052932739,2.279249668121338,0.5202702879905701,2.2786638736724854
yeast,4,sampler,1,1276,0.5100671052932739,2.279343605041504,0.5202702879905701,2.2786529064178467
yeast,4,sampler,2,1318,0.5100671052932739,2.279284954071045,0.5202702879905701,2.2786831855773926
yeast,4,sampler,3,1360,0.5100671052932739,2.279296398162842,0.5202702879905701,2.2786717414855957
yeast,4,sampler,4,1402,0.5033556818962097,2.2792773246765137,0.5270270109176636,2.278641700744629
yeast,4,sampler,5,1444,0.5100671052932739,2.279249668121338,0.5202702879905701,2.2786638736724854
yeast,8,ffnn_0layer_bias,1,1276,0.6040268540382385,2.272512197494507,0.5608108043670654,2.272026777267456
yeast,8,ffnn_0layer_bias,2,1318,0.5906040072441101,2.272484064102173,0.5540540814399719,2.2721242904663086
yeast,8,ffnn_0layer_bias,3,1360,0.5973154306411743,2.2724971771240234,0.5540540814399719,2.272052049636841
yeast,8,ffnn_0layer_bias,4,1402,0.5973154306411743,2.2723922729492188,0.5540540814399719,2.271826982498169
yeast,8,ffnn_0layer_bias,5,1444,0.5973154306411743,2.2724311351776123,0.5540540814399719,2.271895408630371
yeast,8,ffnn_0layer_nobias,1,1276,0.6040268540382385,2.2724788188934326,0.5540540814399719,2.2719473838806152
yeast,8,ffnn_0layer_nobias,2,1318,0.6040268540382385,2.2724528312683105,0.5540540814399719,2.2720770835876465
yeast,8,ffnn_0layer_nobias,3,1360,0.5973154306411743,2.2724740505218506,0.5540540814399719,2.2719924449920654
yeast,8,ffnn_0layer_nobias,4,1402,0.5973154306411743,2.2723982334136963,0.5608108043670654,2.2718665599823
yeast,8,ffnn_0layer_nobias,5,1444,0.6040268540382385,2.2724289894104004,0.5540540814399719,2.2719473838806152
yeast,8,sampler,1,1276,0.6040268540382385,2.2724788188934326,0.5540540814399719,2.2719473838806152
yeast,8,sampler,2,1318,0.6040268540382385,2.2724528312683105,0.5540540814399719,2.2720770835876465
yeast,8,sampler,3,1360,0.5973154306411743,2.2724740505218506,0.5540540814399719,2.2719924449920654
yeast,8,sampler,4,1402,0.5973154306411743,2.2723982334136963,0.5608108043670654,2.2718665599823
yeast,8,sampler,5,1444,0.6040268540382385,2.2724289894104004,0.5540540814399719,2.2719473838806152
glass,4,ffnn_0layer_bias,1,1276,0.7272727489471436,1.7404842376708984,0.523809552192688,1.7541730403900146
glass,4,ffnn_0layer_bias,2,1318,0.7272727489471436,1.7402232885360718,0.523809552192688,1.7542665004730225
glass,4,ffnn_0layer_bias,3,1360,0.7272727489471436,1.7406730651855469,0.523809552192688,1.754001259803772
glass,4,ffnn_0layer_bias,4,1402,0.7272727489471436,1.740405559539795,0.523809552192688,1.7540128231048584
glass,4,ffnn_0layer_bias,5,1444,0.7272727489471436,1.7406535148620605,0.523809552192688,1.754117488861084
glass,4,ffnn_0layer_nobias,1,1276,0.5454545617103577,1.741889476776123,0.380952388048172,1.74954354763031
glass,4,ffnn_0layer_nobias,2,1318,0.5454545617103577,1.7419466972351074,0.380952388048172,1.7495307922363281
glass,4,ffnn_0layer_nobias,3,1360,0.5454545617103577,1.741990327835083,0.380952388048172,1.7495958805084229
glass,4,ffnn_0layer_nobias,4,1402,0.5454545617103577,1.7419849634170532,0.380952388048172,1.749617099761963
glass,4,ffnn_0layer_nobias,5,1444,0.5454545617103577,1.7434059381484985,0.380952388048172,1.7491742372512817
glass,4,sampler,1,1276,0.5454545617103577,1.7419886589050293,0.380952388048172,1.74949049949646
glass,4,sampler,2,1318,0.5454545617103577,1.7419151067733765,0.380952388048172,1.749511957168579
glass,4,sampler,3,1360,0.5454545617103577,1.7422566413879395,0.380952388048172,1.749501347541809
glass,4,sampler,4,1402,0.5454545617103577,1.742094874382019,0.380952388048172,1.7495794296264648
glass,4,sampler,5,1444,0.5454545617103577,1.7420650720596313,0.380952388048172,1.7495648860931396
glass,8,ffnn_0layer_bias,1,1276,0.7727273106575012,1.727160930633545,0.4761904776096344,1.7511171102523804
glass,8,ffnn_0layer_bias,2,1318,0.7727273106575012,1.72697913646698,0.4761904776096344,1.7519031763076782
glass,8,ffnn_0layer_bias,3,1360,0.7727273106575012,1.7272312641143799,0.4761904776096344,1.750818133354187
glass,8,ffnn_0layer_bias,4,1402,0.7727273106575012,1.7270625829696655,0.4761904776096344,1.7503794431686401
glass,8,ffnn_0layer_bias,5,1444,0.7727273106575012,1.7270293235778809,0.4761904776096344,1.7514232397079468
glass,8,ffnn_0layer_nobias,1,1276,0.7727273106575012,1.7266379594802856,0.4761904776096344,1.7518903017044067
glass,8,ffnn_0layer_nobias,2,1318,0.7727273106575012,1.7266827821731567,0.4761904776096344,1.751578688621521
glass,8,ffnn_0layer_nobias,3,1360,0.7727273106575012,1.7267879247665405,0.4761904776096344,1.751529335975647
glass,8,ffnn_0layer_nobias,4,1402,0.7727273106575012,1.7265244722366333,0.4761904776096344,1.7512391805648804
glass,8,ffnn_0layer_nobias,5,1444,0.7727273106575012,1.726515293121338,0.4761904776096344,1.7521997690200806
glass,8,sampler,1,1276,0.7727273106575012,1.7265301942825317,0.4761904776096344,1.7515313625335693
glass,8,sampler,2,1318,0.7727273106575012,1.726560115814209,0.4761904776096344,1.751928448677063
glass,8,sampler,3,1360,0.7727273106575012,1.726677417755127,0.4761904776096344,1.7514221668243408
glass,8,sampler,4,1402,0.7727273106575012,1.726511001586914,0.4761904776096344,1.7512341737747192
glass,8,sampler,5,1444,0.7727273106575012,1.7264405488967896,0.4761904776096344,1.7516076564788818
glass,9,ffnn_0layer_bias,1,1276,0.7727273106575012,1.725643277168274,0.4761904776096344,1.7489876747131348
glass,9,ffnn_0layer_bias,2,1318,0.7727273106575012,1.725385308265686,0.4761904776096344,1.7486836910247803
glass,9,ffnn_0layer_bias,3,1360,0.7727273106575012,1.7256896495819092,0.4761904776096344,1.7484890222549438
glass,9,ffnn_0layer_bias,4,1402,0.7727273106575012,1.7255126237869263,0.4761904776096344,1.7482539415359497
glass,9,ffnn_0layer_bias,5,1444,0.7727273106575012,1.7255016565322876,0.4761904776096344,1.7490692138671875
glass,9,ffnn_0layer_nobias,1,1276,0.7727273106575012,1.7249515056610107,0.4761904776096344,1.7490453720092773
glass,9,ffnn_0layer_nobias,2,1318,0.7727273106575012,1.7248722314834595,0.4761904776096344,1.748902440071106
glass,9,ffnn_0layer_nobias,3,1360,0.7727273106575012,1.7249088287353516,0.4761904776096344,1.7490556240081787
glass,9,ffnn_0layer_nobias,4,1402,0.7727273106575012,1.724805474281311,0.4761904776096344,1.7484290599822998
glass,9,ffnn_0layer_nobias,5,1444,0.7727273106575012,1.7247529029846191,0.4761904776096344,1.7491868734359741
glass,9,sampler,1,1276,0.7727273106575012,1.724639892578125,0.4761904776096344,1.7479798793792725
glass,9,sampler,2,1318,0.7727273106575012,1.7247551679611206,0.4761904776096344,1.7486076354980469
